budget,method,objective_mode,num_prompts,certified_prompts,certified_fraction,horizon,num_shards,num_events,max_failed_prompts,certified_prompts_lower_bound,certified_fraction_lower_bound,solver,solver_status,objective_value,objective_bound,mip_gap,time_seconds,top_competitors,max_targets_per_prompt,plot_fraction,certified_percent,run_label,run_name,num_retained_prompts,num_total_rows_read,num_rows_filtered_shorter_than_horizon,padding_policy,horizon_filter_basis,family,method_label
4,aggregate_tpa_final_tool_validity,radius_derived,104,104.0,1.0,15,,,,,,,,,,,,,,1.0,100.0,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
4,dpa_final_tool_stability,radius_derived,104,104.0,1.0,15,,,,,,,,,,,,,,1.0,100.0,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
4,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,2.0,102.0,0.9807692307692308,gurobi,OPTIMAL,2.0,2.0,0.0,1.3109491960058222,3.0,2.0,0.9807692307692308,98.07692307692308,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
4,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,0.0,104.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.9090740750107216,3.0,2.0,1.0,100.0,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
5,aggregate_tpa_final_tool_validity,radius_derived,104,104.0,1.0,15,,,,,,,,,,,,,,1.0,100.0,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
5,dpa_final_tool_stability,radius_derived,104,104.0,1.0,15,,,,,,,,,,,,,,1.0,100.0,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
5,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,2.0,102.0,0.9807692307692308,gurobi,OPTIMAL,2.0,2.0,0.0,1.6224106539884815,3.0,2.0,0.9807692307692308,98.07692307692308,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
5,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,0.0,104.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.8891009889921406,3.0,2.0,1.0,100.0,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
7,aggregate_tpa_final_tool_validity,radius_derived,104,103.0,0.9903846153846154,15,,,,,,,,,,,,,,0.9903846153846154,99.03846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
7,dpa_final_tool_stability,radius_derived,104,103.0,0.9903846153846154,15,,,,,,,,,,,,,,0.9903846153846154,99.03846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
7,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,2.0,102.0,0.9807692307692308,gurobi,OPTIMAL,2.0,2.0,0.0,2.152181241996004,3.0,2.0,0.9807692307692308,98.07692307692308,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
7,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,0.0,104.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.9296512190048816,3.0,2.0,1.0,100.0,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
9,aggregate_tpa_final_tool_validity,radius_derived,104,103.0,0.9903846153846154,15,,,,,,,,,,,,,,0.9903846153846154,99.03846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
9,dpa_final_tool_stability,radius_derived,104,103.0,0.9903846153846154,15,,,,,,,,,,,,,,0.9903846153846154,99.03846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
9,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,2.0,102.0,0.9807692307692308,gurobi,OPTIMAL,2.0,2.0,0.0,2.0991012820013566,3.0,2.0,0.9807692307692308,98.07692307692308,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
9,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,1.0,103.0,0.9903846153846154,gurobi,OPTIMAL,1.0,1.0,0.0,0.9305562260124134,3.0,2.0,0.9903846153846154,99.03846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
12,aggregate_tpa_final_tool_validity,radius_derived,104,103.0,0.9903846153846154,15,,,,,,,,,,,,,,0.9903846153846154,99.03846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
12,dpa_final_tool_stability,radius_derived,104,103.0,0.9903846153846154,15,,,,,,,,,,,,,,0.9903846153846154,99.03846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
12,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,3.0,101.0,0.971153846153846,gurobi,OPTIMAL,3.0,3.0,0.0,1.9656770459987456,3.0,2.0,0.971153846153846,97.1153846153846,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
12,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,1.0,103.0,0.9903846153846154,gurobi,OPTIMAL,1.0,1.0,0.0,0.914270998997381,3.0,2.0,0.9903846153846154,99.03846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
15,aggregate_tpa_final_tool_validity,radius_derived,104,102.0,0.9807692307692308,15,,,,,,,,,,,,,,0.9807692307692308,98.07692307692308,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
15,dpa_final_tool_stability,radius_derived,104,102.0,0.9807692307692308,15,,,,,,,,,,,,,,0.9807692307692308,98.07692307692308,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
15,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,4.0,100.0,0.9615384615384616,gurobi,OPTIMAL,4.0,4.0,0.0,1.945406938000815,3.0,2.0,0.9615384615384616,96.15384615384616,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
15,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,1.0,103.0,0.9903846153846154,gurobi,OPTIMAL,1.0,1.0,0.0,0.9279239780007628,3.0,2.0,0.9903846153846154,99.03846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
20,aggregate_tpa_final_tool_validity,radius_derived,104,101.0,0.971153846153846,15,,,,,,,,,,,,,,0.971153846153846,97.1153846153846,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
20,dpa_final_tool_stability,radius_derived,104,101.0,0.971153846153846,15,,,,,,,,,,,,,,0.971153846153846,97.1153846153846,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
20,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,7.0,97.0,0.9326923076923076,gurobi,OPTIMAL,7.0,7.0,0.0,1.7576170999964231,3.0,2.0,0.9326923076923076,93.26923076923076,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
20,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,2.0,102.0,0.9807692307692308,gurobi,OPTIMAL,2.0,2.0,0.0,0.9166863940045004,3.0,2.0,0.9807692307692308,98.07692307692308,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
25,aggregate_tpa_final_tool_validity,radius_derived,104,101.0,0.971153846153846,15,,,,,,,,,,,,,,0.971153846153846,97.1153846153846,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
25,dpa_final_tool_stability,radius_derived,104,101.0,0.971153846153846,15,,,,,,,,,,,,,,0.971153846153846,97.1153846153846,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
25,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,8.0,96.0,0.9230769230769232,gurobi,OPTIMAL,8.0,8.0,0.0,1.9407312279945472,3.0,2.0,0.9230769230769232,92.30769230769232,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
25,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,2.0,102.0,0.9807692307692308,gurobi,OPTIMAL,2.0,2.0,0.0,0.9085978950024582,3.0,2.0,0.9807692307692308,98.07692307692308,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
35,aggregate_tpa_final_tool_validity,radius_derived,104,100.0,0.9615384615384616,15,,,,,,,,,,,,,,0.9615384615384616,96.15384615384616,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
35,dpa_final_tool_stability,radius_derived,104,100.0,0.9615384615384616,15,,,,,,,,,,,,,,0.9615384615384616,96.15384615384616,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
35,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,8.0,96.0,0.9230769230769232,gurobi,OPTIMAL,8.0,8.0,0.0,1.9836134999932256,3.0,2.0,0.9230769230769232,92.30769230769232,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
35,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,2.0,102.0,0.9807692307692308,gurobi,OPTIMAL,2.0,2.0,0.0,0.9052708930103108,3.0,2.0,0.9807692307692308,98.07692307692308,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
50,aggregate_tpa_final_tool_validity,radius_derived,104,99.0,0.9519230769230768,15,,,,,,,,,,,,,,0.9519230769230768,95.19230769230768,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
50,dpa_final_tool_stability,radius_derived,104,99.0,0.9519230769230768,15,,,,,,,,,,,,,,0.9519230769230768,95.19230769230768,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
50,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,9.0,95.0,0.9134615384615384,gurobi,OPTIMAL,9.0,9.0,0.0,1.8048575060092844,3.0,2.0,0.9134615384615384,91.34615384615384,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
50,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,3.0,101.0,0.971153846153846,gurobi,OPTIMAL,3.0,3.0,0.0,0.9230321069917408,3.0,2.0,0.971153846153846,97.1153846153846,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
75,aggregate_tpa_final_tool_validity,radius_derived,104,96.0,0.9230769230769232,15,,,,,,,,,,,,,,0.9230769230769232,92.30769230769232,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
75,dpa_final_tool_stability,radius_derived,104,96.0,0.9230769230769232,15,,,,,,,,,,,,,,0.9230769230769232,92.30769230769232,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
75,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,16.0,88.0,0.8461538461538461,gurobi,OPTIMAL,16.0,16.0,0.0,2.299725518008927,3.0,2.0,0.8461538461538461,84.61538461538461,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
75,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,7.0,97.0,0.9326923076923076,gurobi,OPTIMAL,7.0,7.0,0.0,1.5012555160064949,3.0,2.0,0.9326923076923076,93.26923076923076,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
100,aggregate_tpa_final_tool_validity,radius_derived,104,91.0,0.875,15,,,,,,,,,,,,,,0.875,87.5,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
100,dpa_final_tool_stability,radius_derived,104,91.0,0.875,15,,,,,,,,,,,,,,0.875,87.5,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
100,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,21.0,83.0,0.7980769230769231,gurobi,OPTIMAL,21.0,21.0,0.0,2.142225048999535,3.0,2.0,0.7980769230769231,79.8076923076923,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
100,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,10.0,94.0,0.903846153846154,gurobi,OPTIMAL,10.0,10.0,0.0,1.1891293689986924,3.0,2.0,0.903846153846154,90.3846153846154,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
125,aggregate_tpa_final_tool_validity,radius_derived,104,90.0,0.8653846153846154,15,,,,,,,,,,,,,,0.8653846153846154,86.53846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
125,dpa_final_tool_stability,radius_derived,104,90.0,0.8653846153846154,15,,,,,,,,,,,,,,0.8653846153846154,86.53846153846155,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
125,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,24.0,80.0,0.7692307692307693,gurobi,OPTIMAL,24.0,24.0,0.0,2.3195475679967785,3.0,2.0,0.7692307692307693,76.92307692307693,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
125,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,13.0,91.0,0.875,gurobi,OPTIMAL,13.0,13.0,0.0,1.0160687520110514,3.0,2.0,0.875,87.5,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
150,aggregate_tpa_final_tool_validity,radius_derived,104,88.0,0.8461538461538461,15,,,,,,,,,,,,,,0.8461538461538461,84.61538461538461,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
150,dpa_final_tool_stability,radius_derived,104,88.0,0.8461538461538461,15,,,,,,,,,,,,,,0.8461538461538461,84.61538461538461,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
150,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,26.0,78.0,0.75,gurobi,OPTIMAL,26.0,26.0,0.0,2.044946138994419,3.0,2.0,0.75,75.0,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
150,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,16.0,88.0,0.8461538461538461,gurobi,OPTIMAL,16.0,16.0,0.0,1.0955065089947311,3.0,2.0,0.8461538461538461,84.61538461538461,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
175,aggregate_tpa_final_tool_validity,radius_derived,104,86.0,0.8269230769230769,15,,,,,,,,,,,,,,0.8269230769230769,82.6923076923077,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
175,dpa_final_tool_stability,radius_derived,104,86.0,0.8269230769230769,15,,,,,,,,,,,,,,0.8269230769230769,82.6923076923077,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
175,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,28.0,76.0,0.7307692307692307,gurobi,OPTIMAL,28.0,28.0,0.0,2.3048406380112283,3.0,2.0,0.7307692307692307,73.07692307692307,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
175,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,18.0,86.0,0.8269230769230769,gurobi,OPTIMAL,18.0,18.0,0.0,1.0651171410136158,3.0,2.0,0.8269230769230769,82.6923076923077,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
200,aggregate_tpa_final_tool_validity,radius_derived,104,82.0,0.7884615384615384,15,,,,,,,,,,,,,,0.7884615384615384,78.84615384615384,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
200,dpa_final_tool_stability,radius_derived,104,82.0,0.7884615384615384,15,,,,,,,,,,,,,,0.7884615384615384,78.84615384615384,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
200,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,37.0,67.0,0.6442307692307693,gurobi,OPTIMAL,37.0,37.0,0.0,1.6116895730083345,3.0,2.0,0.6442307692307693,64.42307692307693,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
200,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,21.0,83.0,0.7980769230769231,gurobi,OPTIMAL,21.0,21.0,0.0,0.9766290140105413,3.0,2.0,0.7980769230769231,79.8076923076923,1B full H=15 top3,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
