prompt_index,original_row_index,target_class,target_rank_by_votes,target_class_votes,representative_shard_index,position,clean_token_id,clean_votes,target_token_id,target_votes,active_position,dpa_target_radius
0,0,dictionary,3,1,402,16,10589,344,1506,1,1,171
0,0,dictionary,3,1,402,17,48074,344,518,1,1,171
0,0,dictionary,3,1,402,18,1506,344,364,30,1,156
0,0,dictionary,3,1,402,19,9388,219,11789,1,1,108
0,0,dictionary-service,4,1,101,0,53198,448,53198,448,0,0
0,0,dictionary-service,4,1,101,1,609,482,609,482,0,0
0,0,dictionary-service,4,1,101,2,794,481,794,481,0,0
0,0,dictionary-service,4,1,101,3,330,481,330,481,0,0
0,0,dictionary-service,4,1,101,4,36771,382,36771,382,0,0
0,0,dictionary-service,4,1,101,5,27396,380,24358,1,1,189
0,0,dictionary-service,4,1,101,6,23304,380,498,1,1,189
0,0,dictionary-service,4,1,101,7,85981,380,330,1,1,189
0,0,dictionary-service,4,1,101,8,498,379,16774,1,1,188
0,0,dictionary-service,4,1,101,9,330,380,794,1,1,189
0,0,dictionary-service,4,1,101,10,16774,380,330,1,1,189
0,0,dictionary-service,4,1,101,11,794,379,13922,1,1,188
0,0,dictionary-service,4,1,101,12,53198,316,1178,1,1,157
0,0,dictionary-service,4,1,101,13,1178,344,1232,1,1,171
0,0,dictionary-service,4,1,101,14,794,344,364,1,1,171
0,0,dictionary-service,4,1,101,15,330,344,10589,2,1,170
0,0,dictionary-service,4,1,101,16,10589,344,48074,2,1,170
0,0,dictionary-service,4,1,101,17,48074,344,1506,2,1,170
0,0,dictionary-service,4,1,101,18,1506,344,8439,1,1,171
0,0,dictionary-service,4,1,101,19,9388,219,9388,219,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,0,53198,448,13922,1,1,223
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,1,609,482,609,482,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,2,794,481,1232,1,1,239
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,3,330,481,364,1,1,239
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,4,36771,382,36771,382,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,5,27396,380,27396,380,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,6,23304,380,23304,380,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,7,85981,380,85981,380,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,8,498,379,518,1,1,188
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,9,330,380,364,1,1,189
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,10,16774,380,16774,380,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,11,794,379,1232,1,1,188
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,12,53198,316,53198,316,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,13,1178,344,1178,344,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,14,794,344,794,344,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,15,330,344,330,344,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,16,10589,344,10589,344,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,17,48074,344,48074,344,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,18,1506,344,1506,344,0,0
0,0,"{'name': 'dictionary-server-get_definitions', 'arg",5,1,219,19,9388,219,9388,219,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,0,13922,473,13922,473,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,1,609,498,609,498,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,2,1232,473,1232,473,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,3,364,473,364,473,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,4,884,248,884,248,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,5,2472,165,45252,165,1,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,6,518,176,646,145,1,15
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,7,364,177,788,145,1,15
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,8,16774,180,20013,124,1,27
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,9,1232,176,43534,125,1,25
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,10,53198,169,1284,71,1,48
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,11,16774,142,869,75,1,33
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,12,794,111,295,75,1,17
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,13,454,75,454,75,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,14,646,73,646,73,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,15,330,59,94943,58,1,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,16,287,58,287,58,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,17,788,60,518,57,1,1
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,18,8437,59,364,58,1,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_sautéing',1,42,11,19,16774,61,16774,61,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,0,13922,473,13922,473,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,1,609,498,609,498,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,2,1232,473,1232,473,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,3,364,473,364,473,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,4,884,248,38824,168,1,39
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,5,2472,165,2472,165,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,6,518,176,518,176,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,7,364,177,364,177,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,8,16774,180,16774,180,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,9,1232,176,1232,176,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,10,53198,169,53198,169,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,11,16774,142,880,57,1,42
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,12,794,111,64,57,1,26
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,13,454,75,16,59,1,7
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,14,646,73,794,64,1,4
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,15,330,59,330,59,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,16,287,58,50,57,1,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,17,788,60,788,60,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,18,8437,59,8437,59,0,0
1,1,"{'name': 'mind map', 'arguments': '{""tema1"": ""Sous",2,40,9,19,16774,61,579,60,1,0
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,0,13922,473,13922,473,0,0
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,1,609,498,609,498,0,0
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,2,1232,473,1232,473,0,0
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,3,364,473,364,473,0,0
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,4,884,248,884,248,0,0
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,5,2472,165,45252,165,1,0
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,6,518,176,646,145,1,15
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,7,364,177,788,145,1,15
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,8,16774,180,20013,124,1,27
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,9,1232,176,43534,125,1,25
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,10,53198,169,3631,54,1,57
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,11,16774,142,329,54,1,43
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,12,794,111,3079,54,1,28
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,13,454,75,646,50,1,12
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,14,646,73,94943,50,1,11
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,15,330,59,287,51,1,3
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,16,287,58,518,50,1,3
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,17,788,60,364,52,1,3
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,18,8437,59,16774,53,1,2
1,1,{'name': 'comparing_sousvide_vs_traditional_sautéi,3,36,7,19,16774,61,1232,51,1,4
1,1,nutrient_retention,4,27,24,0,13922,473,13922,473,0,0
1,1,nutrient_retention,4,27,24,1,609,498,609,498,0,0
1,1,nutrient_retention,4,27,24,2,1232,473,1232,473,0,0
1,1,nutrient_retention,4,27,24,3,364,473,364,473,0,0
1,1,nutrient_retention,4,27,24,4,884,248,884,248,0,0
1,1,nutrient_retention,4,27,24,5,2472,165,45252,165,1,0
1,1,nutrient_retention,4,27,24,6,518,176,646,145,1,15
1,1,nutrient_retention,4,27,24,7,364,177,788,145,1,15
1,1,nutrient_retention,4,27,24,8,16774,180,20013,124,1,27
1,1,nutrient_retention,4,27,24,9,1232,176,43534,125,1,25
1,1,nutrient_retention,4,27,24,10,53198,169,1284,71,1,48
1,1,nutrient_retention,4,27,24,11,16774,142,869,75,1,33
1,1,nutrient_retention,4,27,24,12,794,111,295,75,1,17
1,1,nutrient_retention,4,27,24,13,454,75,454,75,0,0
1,1,nutrient_retention,4,27,24,14,646,73,646,73,0,0
1,1,nutrient_retention,4,27,24,15,330,59,94943,58,1,0
1,1,nutrient_retention,4,27,24,16,287,58,287,58,0,0
1,1,nutrient_retention,4,27,24,17,788,60,518,57,1,1
1,1,nutrient_retention,4,27,24,18,8437,59,364,58,1,0
1,1,nutrient_retention,4,27,24,19,16774,61,16774,61,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,0,13922,473,13922,473,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,1,609,498,609,498,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,2,1232,473,1232,473,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,3,364,473,364,473,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,4,884,248,38824,168,1,39
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,5,2472,165,2472,165,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,6,518,176,518,176,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,7,364,177,364,177,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,8,16774,180,16774,180,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,9,1232,176,1232,176,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,10,53198,169,53198,169,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,11,16774,142,16774,142,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,12,794,111,794,111,0,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,13,454,75,53198,67,1,3
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,14,646,73,16774,63,1,4
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,15,330,59,794,58,1,0
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,16,287,58,330,20,1,18
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,17,788,60,13922,13,1,23
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,18,8437,59,100257,6,1,26
1,1,"{'name': 'mind map', 'arguments': '{""arguments"": '",5,19,39,19,16774,61,,31,1,14
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,0,13922,473,13922,473,0,0
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,1,609,498,609,498,0,0
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,2,1232,473,1232,473,0,0
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,3,364,473,364,473,0,0
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,4,884,248,884,248,0,0
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,5,2472,165,45252,165,1,0
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,6,518,176,646,145,1,15
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,7,364,177,788,145,1,15
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,8,16774,180,2325,22,1,78
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,9,1232,176,579,23,1,76
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,10,53198,169,669,21,1,73
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,11,16774,142,1982,21,1,60
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,12,794,111,287,21,1,44
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,13,454,75,43534,22,1,26
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,14,646,73,3631,23,1,24
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,15,330,59,329,27,1,15
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,16,287,58,3079,25,1,16
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,17,788,60,1284,14,1,22
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,18,8437,59,869,18,1,20
1,1,{'name': 'comparing_sous_vide_cooking_vs_tradition,6,14,71,19,16774,61,295,18,1,21
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,0,13922,473,13922,473,0,0
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,1,609,498,609,498,0,0
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,2,1232,473,1232,473,0,0
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,3,364,473,364,473,0,0
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,4,884,248,884,248,0,0
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,5,2472,165,12636,66,1,49
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,6,518,176,1474,35,1,70
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,7,364,177,485,31,1,72
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,8,16774,180,26943,31,1,74
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,9,1232,176,518,31,1,72
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,10,53198,169,364,31,1,68
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,11,16774,142,16774,142,0,0
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,12,794,111,1232,31,1,39
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,13,454,75,53198,67,1,3
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,14,646,73,16774,63,1,4
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,15,330,59,794,58,1,0
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,16,287,58,53198,35,1,11
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,17,788,60,16774,16,1,21
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,18,8437,59,794,27,1,15
1,1,"{'name': 'comparator-mind-map', 'arguments': '{""ar",7,13,13,19,16774,61,330,24,1,18
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,0,13922,473,13922,473,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,1,609,498,609,498,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,2,1232,473,1232,473,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,3,364,473,364,473,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,4,884,248,884,248,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,5,2472,165,45252,165,1,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,6,518,176,646,145,1,15
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,7,364,177,788,145,1,15
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,8,16774,180,20013,124,1,27
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,9,1232,176,43534,125,1,25
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,10,53198,169,1284,71,1,48
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,11,16774,142,869,75,1,33
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,12,794,111,295,75,1,17
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,13,454,75,454,75,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,14,646,73,646,73,0,0
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,15,330,59,2784,18,1,20
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,16,287,58,3855,14,1,21
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,17,788,60,410,14,1,22
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,18,8437,59,68,14,1,22
1,1,{'name': 'comparing_sousvide_vs_stovetop_saut\u00e,8,11,15,19,16774,61,24,14,1,23
1,1,tema1,9,10,127,0,13922,473,13922,473,0,0
1,1,tema1,9,10,127,1,609,498,609,498,0,0
1,1,tema1,9,10,127,2,1232,473,1232,473,0,0
1,1,tema1,9,10,127,3,364,473,364,473,0,0
1,1,tema1,9,10,127,4,884,248,2235,25,1,111
1,1,tema1,9,10,127,5,2472,165,64,14,1,75
1,1,tema1,9,10,127,6,518,176,3038,7,1,84
1,1,tema1,9,10,127,7,364,177,1768,9,1,83
1,1,tema1,9,10,127,8,16774,180,28952,8,1,85
1,1,tema1,9,10,127,9,1232,176,646,6,1,84
1,1,tema1,9,10,127,10,53198,169,788,8,1,80
1,1,tema1,9,10,127,11,16774,142,2325,5,1,68
1,1,tema1,9,10,127,12,794,111,579,8,1,51
1,1,tema1,9,10,127,13,454,75,669,1,1,36
1,1,tema1,9,10,127,14,646,73,1982,1,1,35
1,1,tema1,9,10,127,15,330,59,287,51,1,3
1,1,tema1,9,10,127,16,287,58,43534,1,1,28
1,1,tema1,9,10,127,17,788,60,3631,1,1,29
1,1,tema1,9,10,127,18,8437,59,329,1,1,28
1,1,tema1,9,10,127,19,16774,61,14222,1,1,29
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,0,13922,473,13922,473,0,0
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,1,609,498,609,498,0,0
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,2,1232,473,1232,473,0,0
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,3,364,473,364,473,0,0
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,4,884,248,884,248,0,0
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,5,2472,165,45252,165,1,0
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,6,518,176,5341,20,1,77
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,7,364,177,20013,19,1,78
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,8,16774,180,669,14,1,82
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,9,1232,176,1982,14,1,80
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,10,53198,169,287,14,1,77
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,11,16774,142,43534,14,1,63
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,12,794,111,3631,14,1,48
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,13,454,75,329,15,1,29
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,14,646,73,3079,15,1,28
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,15,330,59,1284,13,1,22
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,16,287,58,869,15,1,21
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,17,788,60,295,15,1,22
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,18,8437,59,454,15,1,21
1,1,{'name': 'comparing_subvide_cooking_vs_traditional,10,10,16,19,16774,61,646,12,1,24
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,0,13922,473,13922,473,0,0
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,1,609,498,609,498,0,0
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,2,1232,473,1232,473,0,0
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,3,364,473,364,473,0,0
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,4,884,248,38824,168,1,39
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,5,2472,165,2472,165,0,0
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,6,518,176,518,176,0,0
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,7,364,177,364,177,0,0
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,8,16774,180,16774,180,0,0
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,9,1232,176,1232,176,0,0
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,10,53198,169,34012,10,1,79
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,11,16774,142,8439,10,1,65
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,12,794,111,100257,10,1,50
1,1,"{'name': 'mind map', 'arguments': '{}'}",11,9,77,13,454,75,,14,1,30
